Date,Date,ENGIE,EDF,RWE,EON,INNOGY,UNIPER,Percent_ENGIE,Percent_EDF,Percent_RWE,Percent_EON,Percent_INNOGY,Percent_UNIPER
2018-10-22,2018-10-22,11.82,15.415,18.15,8.655,38.75,27.02,0.8784838350055741,1.3887387387387387,0.9034345445495271,0.9614530104421238,1.0033661315380633,1.140084388185654
2018-10-23,2018-10-23,11.635,14.79,17.94,8.521,38.43,26.51,0.8647342995169082,1.3324324324324324,0.8929815828770533,0.94656742946012,0.9950802692905231,1.118565400843882
2018-10-24,2018-10-24,11.64,14.445,17.85,8.582,38.52,26.15,0.8651059085841695,1.3013513513513515,0.8885017421602788,0.9533437013996889,0.9974106680476439,1.1033755274261603
2018-10-25,2018-10-25,11.56,14.4,17.57,8.462,38.44,25.47,0.8591601635079896,1.2972972972972974,0.8745644599303136,0.9400133303710285,0.9953392024857587,1.0746835443037974
2018-10-26,2018-10-26,11.575,14.615,17.61,8.514,38.53,25.93,0.8602749907097733,1.3166666666666667,0.8765555002488801,0.945789824483448,0.9976696012428794,1.0940928270042194
2018-10-29,2018-10-29,11.42,14.45,17.195,8.453,38.62,25.95,0.8487551096246748,1.3018018018018018,0.8558984569437531,0.939013552543879,1.0,1.0949367088607596
2018-10-30,2018-10-30,11.495,14.5,17.35,8.523,38.76,26.08,0.8543292456335934,1.3063063063063063,0.8636137381781982,0.9467896023105975,1.003625064733299,1.10042194092827
2018-10-31,2018-10-31,11.595,14.7,17.25,8.57,38.9,25.85,0.8617614269788183,1.3243243243243243,0.858636137381782,0.9520106642968229,1.0072501294665976,1.0907172995780592
2018-11-01,2018-11-01,11.745,14.675,17.185,8.539,39.0,25.44,0.8729096989966555,1.3220720720720722,0.8554006968641115,0.948566985114419,1.009839461418954,1.0734177215189875
2018-11-02,2018-11-02,12.045,14.65,17.57,8.671,39.29,25.8,0.89520624303233,1.3198198198198199,0.8745644599303136,0.9632303932459452,1.0173485240807871,1.0886075949367089
2018-11-05,2018-11-05,11.945,14.735,17.73,8.651,39.07,25.48,0.8877740616871052,1.3274774774774776,0.8825286212045794,0.9610086647411685,1.0116519937856034,1.0751054852320676
2018-11-06,2018-11-06,12.06,14.655,17.87,8.55,39.24,26.02,0.8963210702341138,1.3202702702702702,0.889497262319562,0.9497889357920463,1.016053858104609,1.0978902953586498
2018-11-07,2018-11-07,12.1,15.0,17.955,8.615,39.34,25.95,0.8992939427722036,1.3513513513513513,0.8937282229965156,0.9570095534325705,1.0186431900569655,1.0949367088607596
2018-11-08,2018-11-08,12.445,15.5,18.405,8.755,39.5,26.67,0.9249349684132293,1.3963963963963963,0.9161274265803884,0.9725616529660076,1.0227861211807354,1.1253164556962025
2018-11-09,2018-11-09,12.24,15.55,18.285,8.505,39.47,26.29,0.9096989966555185,1.400900900900901,0.9101543056246889,0.9447900466562986,1.0220093215950286,1.109282700421941
2018-11-12,2018-11-12,12.595,15.605,18.665,8.769,39.49,26.0,0.9360832404310666,1.405855855855856,0.9290691886510701,0.9741168629193512,1.0225271879854998,1.0970464135021096
2018-11-13,2018-11-13,12.535,15.56,18.575,8.69,39.51,26.1,0.9316239316239316,1.401801801801802,0.9245893479342956,0.9653410353254831,1.023045054375971,1.1012658227848102
2018-11-14,2018-11-14,12.51,15.51,18.595,8.729,39.56,25.11,0.9297658862876254,1.3972972972972972,0.9255848680935789,0.9696734059097977,1.0243397203521494,1.059493670886076
2018-11-15,2018-11-15,12.52,15.405,18.96,9.044,39.75,25.56,0.9305091044221478,1.3878378378378378,0.9437531110004979,1.0046656298600312,1.0292594510616262,1.0784810126582278
2018-11-16,2018-11-16,12.175,14.915,18.505,9.026,39.82,25.84,0.9048680787811223,1.3436936936936936,0.9211050273768043,1.002666074205732,1.0310719834282756,1.090295358649789
2018-11-19,2018-11-19,12.245,15.015,19.065,9.15,39.94,26.01,0.9100706057227795,1.3527027027027028,0.9489795918367347,1.0164407909353477,1.034179181771103,1.0974683544303798
2018-11-20,2018-11-20,12.18,14.955,19.295,9.2,39.83,25.79,0.9052396878483835,1.3472972972972974,0.9604280736684919,1.0219951121972894,1.0313309166235112,1.088185654008439
2018-11-21,2018-11-21,12.225,14.585,19.265,9.283999999999999,39.95,25.56,0.9085841694537347,1.313963963963964,0.958934793429567,1.0313263719173515,1.0344381149663389,1.0784810126582278
2018-11-22,2018-11-22,12.265,14.45,19.165,9.14,39.85,25.16,0.9115570419918246,1.3018018018018018,0.9539571926331508,1.0153299266829594,1.0318487830139824,1.0616033755274261
2018-11-23,2018-11-23,12.15,14.005,19.2,9.003,39.64,24.43,0.9030100334448161,1.2617117117117118,0.9556993529118964,1.0001110864252387,1.0264111859140344,1.0308016877637132
2018-11-26,2018-11-26,12.19,13.925,19.055,9.051,39.71,24.15,0.905982905982906,1.2545045045045047,0.9484818317570931,1.0054432348367028,1.0282237182806837,1.0189873417721518
2018-11-27,2018-11-27,12.48,13.97,19.44,9.142000000000001,39.95,24.18,0.927536231884058,1.2585585585585586,0.9676455948232953,1.015552099533437,1.0344381149663389,1.0202531645569621
2018-11-28,2018-11-28,12.695,14.055,19.5,9.23,39.99,24.11,0.9435154217762913,1.2662162162162163,0.9706321553011449,1.0253277049544545,1.0354738477472814,1.0172995780590717
2018-11-29,2018-11-29,12.66,14.42,19.305,9.123,40.09,23.45,0.9409141583054627,1.2990990990990992,0.9609258337481333,1.013441457453899,1.0380631796996376,0.989451476793249
2018-11-30,2018-11-30,12.5,14.685,19.085,8.99,40.09,22.95,0.929022668153103,1.3229729729729731,0.9499751119960179,0.998666962897134,1.0380631796996376,0.9683544303797469
2018-12-03,2018-12-03,12.605,14.705,19.36,9.107000000000001,40.5,22.96,0.936826458565589,1.324774774774775,0.9636635141861623,1.0116640746500778,1.0486794407042983,0.968776371308017
2018-12-04,2018-12-04,12.625,14.585,19.29,9.085,40.36,23.33,0.938312894834634,1.313963963963964,0.960179193628671,1.0092201732948234,1.0450543759709996,0.9843881856540084
2018-12-05,2018-12-05,12.27,14.345,19.18,8.935,40.25,22.86,0.9119286510590858,1.2923423423423424,0.9547038327526133,0.992557209508998,1.0422061108234075,0.9645569620253165
2018-12-06,2018-12-06,12.28,13.825,19.21,8.948,40.34,22.9,0.9126718691936083,1.2454954954954955,0.9561971129915381,0.9940013330371028,1.0445365095805283,0.9662447257383966
2018-12-07,2018-12-07,12.11,13.7,18.905,8.839,40.06,22.59,0.900037160906726,1.2342342342342343,0.941015430562469,0.9818929126860697,1.0372863801139307,0.9531645569620253
2018-12-10,2018-12-10,12.12,13.85,18.9,8.845,40.07,22.91,0.9007803790412485,1.2477477477477477,0.940766550522648,0.9825594312375028,1.0375453133091663,0.9666666666666667
2018-12-11,2018-12-11,12.015,13.47,18.545,8.774,40.25,22.52,0.8929765886287626,1.2135135135135136,0.9230960676953709,0.9746722950455453,1.0422061108234075,0.950210970464135
2018-12-12,2018-12-12,12.35,13.565,18.74,8.985,40.49,22.64,0.9178743961352657,1.2220720720720721,0.9328023892483822,0.9981115307709396,1.0484205075090627,0.9552742616033756
2018-12-13,2018-12-13,12.645,13.83,19.225,9.129,40.83,22.81,0.9397993311036789,1.245945945945946,0.9569437531110006,1.014107976005332,1.057224236147074,0.9624472573839662
2018-12-14,2018-12-14,12.735,13.93,19.44,9.142000000000001,41.09,22.59,0.9464882943143812,1.254954954954955,0.9676455948232953,1.015552099533437,1.0639564992232007,0.9531645569620253
2018-12-17,2018-12-17,12.815,14.15,19.345,9.0,39.6,22.24,0.952434039390561,1.2747747747747749,0.9629168740666998,0.9997778271495222,1.0253754531330919,0.9383966244725738
2018-12-18,2018-12-18,12.82,14.14,19.305,8.966000000000001,40.61,22.26,0.9528056484578223,1.273873873873874,0.9609258337481333,0.9960008886914019,1.0515277058518904,0.939240506329114
2018-12-19,2018-12-19,12.6,13.515,19.105,8.897,40.19,21.75,0.9364548494983277,1.2175675675675677,0.9509706321553012,0.9883359253499222,1.0406525116519938,0.9177215189873418
2018-12-20,2018-12-20,12.675,13.57,19.155,8.889,40.36,21.6,0.9420289855072465,1.2225225225225227,0.9534594325535093,0.9874472339480114,1.0450543759709996,0.9113924050632912
2018-12-21,2018-12-21,12.38,13.595,19.1,8.915,40.55,21.81,0.9201040505388332,1.2247747747747748,0.9507217521154804,0.9903354810042211,1.0499741066804764,0.920253164556962
2018-12-27,2018-12-27,12.425,13.7,18.965,8.829,40.7,22.0,0.9234485321441843,1.2342342342342343,0.9440019910403186,0.9807820484336814,1.053858104609011,0.9282700421940928
2018-12-28,2018-12-28,12.08,13.405,18.5,8.55,40.54,22.25,0.8978075065031587,1.2076576576576576,0.9208561473369836,0.9497889357920463,1.0497151734852408,0.938818565400844
2019-01-02,2019-01-02,12.35,13.67,18.885,8.561,40.52,22.48,0.9178743961352657,1.2315315315315316,0.9400199104031858,0.9510108864696734,1.0491973070947698,0.948523206751055
2019-01-03,2019-01-03,12.485,13.765,19.18,8.846,40.99,22.46,0.9279078409513192,1.2400900900900902,0.9547038327526133,0.9826705176627416,1.0613671672708442,0.9476793248945148
2019-01-04,2019-01-04,12.54,13.7,19.69,9.05,40.1,22.85,0.9319955406911928,1.2342342342342343,0.9800895968143356,1.0053321484114641,1.0383221128948732,0.9641350210970465
2019-01-07,2019-01-07,12.72,13.645,19.99,9.104,41.14,22.89,0.9453734671125976,1.2292792792792793,0.9950223992035838,1.011330815374361,1.0652511651993786,0.9658227848101266
2019-01-08,2019-01-08,13.0,13.64,19.9,9.009,40.75,23.32,0.966183574879227,1.228828828828829,0.9905425584868093,1.000777604976672,1.055152770585189,0.9839662447257385
2019-01-09,2019-01-09,13.235,13.69,20.03,9.072000000000001,40.63,23.66,0.9836492010405053,1.2333333333333334,0.9970134395221504,1.0077760497667185,1.0520455722423616,0.9983122362869199
2019-01-10,2019-01-10,13.12,13.745,19.905,8.9,40.39,23.85,0.9751021924934968,1.2382882882882882,0.9907914385266302,0.9886691846256387,1.0458311755567065,1.0063291139240507
2019-01-11,2019-01-11,13.42,13.85,20.3,9.05,40.67,24.19,0.9973987365291713,1.2477477477477477,1.010452961672474,1.0053321484114641,1.053081305023304,1.020675105485232
2019-01-14,2019-01-14,13.325,13.905,20.06,9.004,40.33,23.98,0.9903381642512077,1.2527027027027027,0.9985067197610751,1.0002221728504777,1.0442775763852927,1.0118143459915612
2019-01-15,2019-01-15,13.54,13.89,19.995,9.08,40.63,24.2,1.006317354143441,1.2513513513513514,0.9952712792434047,1.0086647411686291,1.0520455722423616,1.021097046413502
2019-01-16,2019-01-16,13.615,13.915,19.975,9.12,40.69,24.33,1.0118914901523597,1.2536036036036036,0.9942757590841216,1.0131081981781824,1.0535991714137753,1.0265822784810126
2019-01-17,2019-01-17,13.445,13.65,19.47,8.993,40.35,23.83,0.9992567818654775,1.2297297297297298,0.96913887506222,0.9990002221728504,1.044795442775764,1.0054852320675105
2019-01-18,2019-01-18,13.63,13.895,20.06,9.094,40.63,24.38,1.0130063173541435,1.2518018018018018,0.9985067197610751,1.0102199511219727,1.0520455722423616,1.0286919831223629
2019-01-21,2019-01-21,13.795,14.32,20.25,9.129,40.52,24.74,1.0252694165737644,1.2900900900900902,1.0079641612742658,1.014107976005332,1.0491973070947698,1.0438818565400843
2019-01-22,2019-01-22,13.645,14.1,19.44,9.08,40.33,24.6,1.014121144555927,1.2702702702702702,0.9676455948232953,1.0086647411686291,1.0442775763852927,1.0379746835443038
2019-01-23,2019-01-23,13.645,14.025,19.605,9.03,40.42,24.62,1.014121144555927,1.2635135135135136,0.9758586361373818,1.0031104199066874,1.0466079751424133,1.038818565400844
2019-01-24,2019-01-24,13.79,14.025,20.68,9.133,40.48,24.73,1.0248978075065032,1.2635135135135136,1.0293678446988552,1.0145523217062873,1.048161574313827,1.0434599156118145
2019-01-25,2019-01-25,13.8,14.3,21.5,9.48,40.91,25.33,1.0256410256410258,1.2882882882882885,1.0701841712294673,1.0530993112641636,1.059295701708959,1.068776371308017
2019-01-28,2019-01-28,13.825,13.98,21.23,9.414,40.2,24.77,1.0274990709773317,1.2594594594594595,1.056744649079144,1.0457676071984003,1.0409114448472296,1.0451476793248946
2019-01-29,2019-01-29,13.92,14.0,21.29,9.46,40.3,24.87,1.0345596432552955,1.2612612612612613,1.0597312095569935,1.0508775827593868,1.0435007767995856,1.049367088607595
2019-01-30,2019-01-30,13.96,13.955,21.58,9.597000000000001,40.62,25.34,1.0375325157933855,1.2572072072072074,1.0741662518666002,1.0660964230171073,1.0517866390471258,1.069198312236287
2019-01-31,2019-01-31,13.92,14.485,21.59,9.6,40.79,25.47,1.0345596432552955,1.3049549549549548,1.0746640119462418,1.0664296822928236,1.0561885033661316,1.0746835443037974
2019-02-01,2019-02-01,14.005,14.485,21.75,9.73,41.21,25.37,1.0408769973987366,1.3049549549549548,1.0826281732205076,1.0808709175738724,1.0670636975660281,1.070464135021097
2019-02-04,2019-02-04,14.0,14.455,21.7,9.6,41.16,25.96,1.0405053883314752,1.3022522522522524,1.0801393728222997,1.0664296822928236,1.0657690315898498,1.0953586497890295
2019-02-05,2019-02-05,13.94,14.6,21.64,9.637,41.25,26.05,1.0360460795243402,1.3153153153153154,1.07715281234445,1.0705398800266608,1.0680994303469706,1.09915611814346
2019-02-06,2019-02-06,14.075,14.85,21.5,9.6,41.46,26.75,1.0460795243403938,1.337837837837838,1.0701841712294673,1.0664296822928236,1.0735370274469187,1.128691983122363
2019-02-07,2019-02-07,13.89,15.0,21.43,9.531,41.0,26.34,1.032329988851728,1.3513513513513513,1.066699850671976,1.058764718951344,1.0616261004660799,1.111392405063291
2019-02-08,2019-02-08,13.9,14.915,21.38,9.459,40.68,25.98,1.0330732069862505,1.3436936936936936,1.064211050273768,1.0507664963341479,1.0533402382185397,1.0962025316455697
2019-02-11,2019-02-11,13.76,14.64,21.56,9.47,40.41,25.88,1.0226681531029358,1.318918918918919,1.073170731707317,1.051988447011775,1.0463490419471777,1.091983122362869
2019-02-12,2019-02-12,13.93,14.69,22.22,9.62,40.62,25.84,1.0353028613898179,1.3234234234234235,1.1060228969636634,1.0686514107976004,1.0517866390471258,1.090295358649789
2019-02-13,2019-02-13,13.92,14.47,22.49,9.66,40.94,26.06,1.0345596432552955,1.3036036036036036,1.119462419113987,1.073094867807154,1.060072501294666,1.09957805907173
2019-02-14,2019-02-14,13.985,14.88,22.22,9.65,40.91,25.9,1.0393905611296914,1.3405405405405406,1.1060228969636634,1.0719840035547656,1.059295701708959,1.0928270042194093
2019-02-15,2019-02-15,14.09,14.68,22.5,9.657,40.78,25.92,1.0471943515421775,1.3225225225225226,1.1199601791936287,1.0727616085314373,1.055929570170896,1.0936708860759494
2019-02-18,2019-02-18,14.06,13.935,22.36,9.604,40.56,25.75,1.0449646971386102,1.2554054054054056,1.1129915380786461,1.066874027993779,1.0502330398757123,1.0864978902953586
2019-02-19,2019-02-19,14.04,13.595,22.2,9.61,40.7,25.83,1.0434782608695652,1.2247747747747748,1.1050273768043803,1.0675405465452121,1.053858104609011,1.089873417721519
2019-02-20,2019-02-20,14.055,13.39,22.34,9.693,40.7,26.07,1.044593088071349,1.2063063063063064,1.1119960179193629,1.0767607198400355,1.053858104609011,1.1
2019-02-21,2019-02-21,14.115,13.405,22.38,9.7,40.65,25.95,1.049052396878484,1.2076576576576576,1.1139870582379292,1.0775383248167072,1.0525634386328329,1.0949367088607596
2019-02-22,2019-02-22,14.095,12.69,21.99,9.665,40.99,25.62,1.047565960609439,1.1432432432432433,1.0945744151319063,1.073650299933348,1.0613671672708442,1.081012658227848
2019-02-25,2019-02-25,14.07,12.76,21.96,9.752,40.95,25.62,1.0457079152731328,1.1495495495495496,1.0930811348929816,1.0833148189291268,1.0603314344899017,1.081012658227848
2019-02-26,2019-02-26,14.0,12.75,21.75,9.689,40.57,25.53,1.0405053883314752,1.1486486486486487,1.0826281732205076,1.0763163741390802,1.0504919730709479,1.077215189873418
2019-02-27,2019-02-27,14.105,12.74,21.9,9.83,40.64,25.36,1.0483091787439613,1.1477477477477478,1.0900945744151318,1.091979560097756,1.0523045054375972,1.070042194092827
2019-02-28,2019-02-28,13.7,12.82,21.33,9.62,40.2,25.54,1.0182088442958008,1.154954954954955,1.0617222498755599,1.0686514107976004,1.0409114448472296,1.0776371308016877
2019-03-01,2019-03-01,13.27,12.8,21.64,9.76,40.55,25.69,0.986250464511334,1.1531531531531531,1.07715281234445,1.0842035103310375,1.0499741066804764,1.0839662447257385
2019-03-04,2019-03-04,13.415,12.795,21.7,9.751,40.38,25.64,0.99702712746191,1.1527027027027028,1.0801393728222997,1.083203732503888,1.0455722423614708,1.0818565400843883
2019-03-05,2019-03-05,13.19,12.725,21.43,9.58,39.9,25.54,0.9803047194351542,1.1463963963963963,1.066699850671976,1.0642079537880471,1.0331434489901605,1.0776371308016877
2019-03-06,2019-03-06,13.18,12.79,21.56,9.639,39.91,25.51,0.9795615013006317,1.1522522522522523,1.073170731707317,1.0707620528771382,1.0334023821853962,1.0763713080168777
2019-03-07,2019-03-07,13.125,12.54,21.3,9.573,40.09,25.5,0.975473801560758,1.1297297297297297,1.0602289696366352,1.0634303488113752,1.0380631796996376,1.0759493670886076
2019-03-08,2019-03-08,13.21,12.31,21.45,9.669,40.26,25.63,0.9817911557041993,1.109009009009009,1.0676953708312593,1.0740946456343035,1.0424650440186431,1.081434599156118
2019-03-11,2019-03-11,13.255,12.3,21.67,9.747,40.16,25.65,0.9851356373095504,1.1081081081081081,1.078646092583375,1.0827593868029326,1.039875712066287,1.0822784810126582
2019-03-12,2019-03-12,13.38,12.415,21.83,9.79,40.31,25.63,0.9944258639910815,1.1184684684684685,1.0866102538576405,1.0875361030882025,1.0437597099948215,1.081434599156118
2019-03-13,2019-03-13,13.27,12.675,22.04,9.75,40.3,26.05,0.986250464511334,1.1418918918918919,1.0970632155301145,1.0830926460786492,1.0435007767995856,1.09915611814346
2019-03-14,2019-03-14,13.295,12.61,21.05,9.655,40.22,25.83,0.9881085098476403,1.136036036036036,1.0477849676455948,1.0725394356809597,1.0414293112377007,1.089873417721519
2019-03-15,2019-03-15,13.265,12.94,22.05,9.57,40.12,26.46,0.9858788554440728,1.1657657657657658,1.0975609756097562,1.0630970895356586,1.0388399792853444,1.1164556962025318
2019-03-18,2019-03-18,13.5,12.71,22.49,9.546,40.99,26.47,1.0033444816053512,1.1450450450450451,1.119462419113987,1.0604310153299266,1.0613671672708442,1.1168776371308016
2019-03-19,2019-03-19,13.48,12.8,22.52,9.6,40.99,26.54,1.0018580453363062,1.1531531531531531,1.120955699352912,1.0664296822928236,1.0613671672708442,1.119831223628692
2019-03-20,2019-03-20,13.505,12.62,22.37,9.7,40.81,26.48,1.0037160906726124,1.1369369369369369,1.1134892981582878,1.0775383248167072,1.0567063697566028,1.1172995780590718
